id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
141422,https://dadosabertos.camara.leg.br/api/v2/deputados/141422,EFRAIM FILHO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PB,53,https://www.camara.leg.br/internet/deputado/bandep/141422.jpg,
74075,https://dadosabertos.camara.leg.br/api/v2/deputados/74075,ELCIONE BARBALHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,53,https://www.camara.leg.br/internet/deputado/bandep/74075.jpg,
154919,https://dadosabertos.camara.leg.br/api/v2/deputados/154919,ELEUSES PAIVA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,SP,53,https://www.camara.leg.br/internet/deputado/bandep/154919.jpg,
141423,https://dadosabertos.camara.leg.br/api/v2/deputados/141423,ELIENE LIMA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MT,53,https://www.camara.leg.br/internet/deputado/bandep/141423.jpg,
73892,https://dadosabertos.camara.leg.br/api/v2/deputados/73892,ELISEU PADILHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RS,53,https://www.camara.leg.br/internet/deputado/bandep/73892.jpg,
141424,https://dadosabertos.camara.leg.br/api/v2/deputados/141424,ELISMAR PRADO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,53,https://www.camara.leg.br/internet/deputado/bandep/141424.jpg,
152609,https://dadosabertos.camara.leg.br/api/v2/deputados/152609,ELIZEU AGUIAR,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PI,53,https://www.camara.leg.br/internet/deputado/bandep/152609.jpg,
74119,https://dadosabertos.camara.leg.br/api/v2/deputados/74119,EMANUEL,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,53,https://www.camara.leg.br/internet/deputado/bandep/74119.jpg,
153384,https://dadosabertos.camara.leg.br/api/v2/deputados/153384,EMILIA FERNANDES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,53,https://www.camara.leg.br/internet/deputado/bandep/153384.jpg,
154997,https://dadosabertos.camara.leg.br/api/v2/deputados/154997,EMILIANO JOSÉ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,53,https://www.camara.leg.br/internet/deputado/bandep/154997.jpg,
74269,https://dadosabertos.camara.leg.br/api/v2/deputados/74269,ENÉAS,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,53,https://www.camara.leg.br/internet/deputado/bandep/74269.jpg,
73893,https://dadosabertos.camara.leg.br/api/v2/deputados/73893,ENIO BACCI,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RS,53,https://www.camara.leg.br/internet/deputado/bandep/73893.jpg,
141425,https://dadosabertos.camara.leg.br/api/v2/deputados/141425,ERNANDES AMORIM,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RO,53,https://www.camara.leg.br/internet/deputado/bandep/141425.jpg,
141386,https://dadosabertos.camara.leg.br/api/v2/deputados/141386,EUDES XAVIER,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,53,https://www.camara.leg.br/internet/deputado/bandep/141386.jpg,
141426,https://dadosabertos.camara.leg.br/api/v2/deputados/141426,EUGÊNIO RABELO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,CE,53,https://www.camara.leg.br/internet/deputado/bandep/141426.jpg,
74454,https://dadosabertos.camara.leg.br/api/v2/deputados/74454,EUNÍCIO OLIVEIRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,CE,53,https://www.camara.leg.br/internet/deputado/bandep/74454.jpg,
74099,https://dadosabertos.camara.leg.br/api/v2/deputados/74099,EURIPEDES MIRANDA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RO,53,https://www.camara.leg.br/internet/deputado/bandep/74099.jpg,
74345,https://dadosabertos.camara.leg.br/api/v2/deputados/74345,EVANDRO MILHOMEN,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,AP,53,https://www.camara.leg.br/internet/deputado/bandep/74345.jpg,
141428,https://dadosabertos.camara.leg.br/api/v2/deputados/141428,FÁBIO FARIA,PMN,https://dadosabertos.camara.leg.br/api/v2/partidos/36801,RN,53,https://www.camara.leg.br/internet/deputado/bandep/141428.jpg,
141427,https://dadosabertos.camara.leg.br/api/v2/deputados/141427,FÁBIO RAMALHO,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,MG,53,https://www.camara.leg.br/internet/deputado/bandep/141427.jpg,
149327,https://dadosabertos.camara.leg.br/api/v2/deputados/149327,FÁBIO RODRIGUES DE OLIVEIRA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PB,53,https://www.camara.leg.br/internet/deputado/bandep/149327.jpg,
74062,https://dadosabertos.camara.leg.br/api/v2/deputados/74062,FÁBIO SOUTO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,BA,53,https://www.camara.leg.br/internet/deputado/bandep/74062.jpg,
74037,https://dadosabertos.camara.leg.br/api/v2/deputados/74037,FÁTIMA BEZERRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RN,53,https://www.camara.leg.br/internet/deputado/bandep/74037.jpg,
74065,https://dadosabertos.camara.leg.br/api/v2/deputados/74065,FÁTIMA PELAES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,AP,53,https://www.camara.leg.br/internet/deputado/bandep/74065.jpg,
141430,https://dadosabertos.camara.leg.br/api/v2/deputados/141430,FELIPE BORNIER,PHS,https://dadosabertos.camara.leg.br/api/v2/partidos/36793,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141430.jpg,
